-1.3672,-2.8924,8.6062
-0.1258,-2.1083,9.6921
-0.3373,-2.0274,9.7139
-0.3373,-2.0274,9.7139
0.3853,-1.8564,9.3475
0.3853,-1.8564,9.3475
0.7152,-2.185,9.4033
0.7152,-2.185,9.4033
0.48,-2.3812,10.8961
0.48,-2.3812,10.8961
0.9121,-1.6521,9.7959
0.9121,-1.6521,9.7959
0.5703,-0.4984,10.0149
0.5703,-0.4984,10.0149
1.4621,0.8267,9.7026
1.4621,0.8267,9.7026
1.4808,2.0594,9.6545
1.4808,2.0594,9.6545
2.2242,2.9527,9.0024
2.4094,4.1033,8.608
2.4094,4.1033,8.608
2.4359,4.9634,8.2153
2.4359,4.9634,8.2153
2.4845,6.0411,7.2065
2.4845,6.0411,7.2065
2.9875,6.8157,6.651
2.9875,6.8157,6.651
2.9875,6.8157,6.651
3.2015,7.4019,5.9932
3.2015,7.4019,5.9932
2.8625,7.7738,5.196
2.8625,7.7738,5.196
2.5616,8.0542,4.7266
2.5616,8.0542,4.7266
2.1039,8.0887,4.5094
2.1039,8.0887,4.5094
2.0785,8.0103,4.7255
2.4045,8.1467,5.0095
2.4045,8.1467,5.0095
2.2456,8.26,4.9801
2.2456,8.26,4.9801
2.3434,8.26,4.9801
2.3434,7.9971,5.4967
2.4711,7.1327,6.4033
2.4711,7.1327,6.4033
2.0529,6.5312,7.2086
2.0529,6.5312,7.2086
1.863,5.9807,7.6874
1.863,5.9807,7.6874
1.6363,5.1948,8.2653
1.4346,4.4136,9.0796
1.4346,4.4136,9.0796
1.2085,3.6861,9.0124
1.2085,3.6861,9.0124
0.8707,3.2214,9.0598
0.8707,3.2214,9.0598
0.8707,3.2214,9.0598
0.8707,3.2214,9.0598
0.6378,2.7158,9.5663
0.6319,1.8229,9.8928
0.6319,1.8229,9.8928
0.5489,1.282,9.5433
0.5489,1.282,9.5433
0.1814,0.2522,9.6946
0.1814,0.2522,9.6946
0.089,-0.2619,9.9288
0.089,-0.2619,9.9288
-6.59E-03,-1.073,9.815
-6.59E-03,-1.073,9.815
-0.1241,-1.8454,9.6805
-0.1241,-1.8454,9.6805
-0.5145,-2.6036,9.6744
-0.8708,-3.2459,9.7611
-0.8708,-3.2459,9.7611
-0.8095,-3.4287,10.174
-0.8095,-3.4287,10.174
-0.56,-2.3935,9.7432
-0.56,-2.3935,9.7432
-0.1449,-1.2293,9.943
-0.1449,-1.2293,9.943
0.6069,-0.0253,9.7239
1.0048,0.9174,9.9951
1.0048,0.9174,9.9951
1.6908,2.3161,9.8349
1.6908,2.3161,9.8349
2.0052,3.7428,8.9201
2.0052,3.7428,8.9201
2.0052,3.7428,8.9201
2.0052,3.7428,8.9201
2.4594,5.209,7.7073
2.4594,5.209,7.7073
2.6361,6.4061,6.8936
2.6361,6.4061,6.8936
2.5869,7.3564,6.01
2.4949,7.5901,5.35
2.4949,7.5901,5.35
2.7213,8.2031,5.1463
2.7213,8.2031,5.1463
2.6414,9.0017,3.6764
2.6414,9.0017,3.6764
2.5759,8.7764,2.9962
2.5759,8.7764,2.9962
2.5562,8.8638,2.3445
2.5562,8.8638,2.3445
2.2334,9.3195,2.8949
2.4546,8.9228,2.758
2.4546,8.9228,2.758
2.2735,9.1098,3.5577
2.2735,9.1098,3.5577
2.6366,8.5254,3.7354
2.6366,8.5254,3.7354
2.6075,8.2711,5.0049
2.6075,8.2711,5.0049
2.7601,7.5794,5.7722
2.5899,6.678,6.112
2.5899,6.678,6.112
2.5899,6.678,6.112
2.5899,6.678,6.112
2.1508,6.1496,7.4977
2.1508,6.1496,7.4977
1.6015,4.8132,8.7903
1.6015,4.8132,8.7903
1.3571,4.156,8.9588
