-6.413986,-6.536972,-1.507233
-6.413986,-6.536972,-1.507233
-6.446640,-6.576019,-1.594406
-6.446640,-6.576019,-1.594406
-6.453323,-6.577591,-1.522827
-6.453323,-6.577591,-1.522827
-6.395737,-6.552063,-1.529739
-6.314621,-6.598969,-1.373352
-6.314621,-6.598969,-1.373352
-6.518295,-6.876328,-1.352676
-6.518295,-6.876328,-1.352676
-7.829544,-6.719284,-1.057129
-7.829544,-6.719284,-1.057129
-6.810104,-3.325531,-1.419327
-6.810104,-3.325531,-1.419327
-6.991028,-3.856430,-1.067871
-6.991028,-3.856430,-1.067871
-6.991028,-3.856430,-1.067871
-6.991028,-3.856430,-1.067871
-7.836517,-5.382507,-0.462936
-6.943985,-7.029175,-0.465683
-6.943985,-7.029175,-0.465683
-6.783676,-8.387131,-1.681686
-6.783676,-8.387131,-1.681686
-6.988113,-6.217377,-1.494446
-5.972748,-5.382812,-1.956879
-4.586044,-4.269089,-1.038605
-6.757996,-5.171997,-1.955444
-7.943283,-5.764481,-0.550354
-8.334473,-4.996872,0.151672
-6.091400,-3.725723,-3.569214
-5.909393,-4.135803,-0.255844
-7.354202,-5.222183,-0.951172
-7.468491,-5.485504,-0.331406
-7.056656,-5.576462,-0.694702
-7.273773,-7.267517,-1.606140
-7.307846,-8.430237,-0.375275
-7.052414,-9.575073,-1.600342
-7.523819,-8.857773,-1.035889
-5.919632,-7.646896,-0.633118
-6.018402,-7.991714,-0.323822
-6.226273,-7.077225,-0.790146
-5.870178,-6.739105,-1.361023
-4.903519,-5.338776,0.417053
-6.052414,-5.588165,-0.350555
-6.410553,-4.299072,-0.290009
-6.798965,-3.714325,-2.396072
-7.423157,-7.112198,0.293854
-7.163696,-3.537079,-0.457458
-8.342712,-5.083694,0.991989
-6.460541,-4.225800,-3.383545
-7.896652,-4.522980,-1.265015
-7.835419,-6.873032,0.020447
-8.052597,-7.191040,-0.664703
-6.751556,-7.392166,-2.307068
-6.569839,-9.143295,-1.952347
-6.210220,-7.451767,-1.227234
-6.521317,-7.667496,-1.697937
-6.747604,-8.323303,-1.367035
-6.747604,-8.323303,-1.367035
-6.747604,-8.323303,-1.367035
-6.747604,-8.323303,-1.367035
-6.023392,-6.040741,-0.474915
-6.023392,-6.040741,-0.474915
-6.337616,-5.231369,-0.569931
-6.337616,-5.231369,-0.569931
-6.888550,-4.541687,-1.552979
-6.888550,-4.541687,-1.552979
-7.546021,-4.322113,-0.900421
-7.546021,-4.322113,-0.900421
-7.394897,-4.996628,-1.063477
-7.394897,-4.996628,-1.063477
-6.629837,-6.991699,-1.348450
-6.629837,-6.991699,-1.348450
-6.847061,-8.987274,-1.876526
-6.847061,-8.987274,-1.876526
-6.086914,-8.351257,-1.482681
-6.086914,-8.351257,-1.482681
-6.086914,-8.351257,-1.482681
-5.978561,-6.912674,-1.051514
-5.978561,-6.912674,-1.051514
-6.342972,-5.946930,-1.119125
-6.342972,-5.946930,-1.119125
-6.244385,-5.021469,-0.414749
-6.244385,-5.021469,-0.414749
-7.630066,-3.923004,-0.359634
-7.630066,-3.923004,-0.359634
-7.521179,-3.781433,-0.451523
-7.521179,-3.781433,-0.451523
-7.042740,-5.129501,-0.262344
-7.042740,-5.129501,-0.262344
-7.831497,-8.337250,-0.851532
-6.689697,-8.561493,-0.772568
-6.689697,-8.561493,-0.772568
-6.253098,-7.702606,-0.932999
-6.253098,-7.702606,-0.932999
-6.114151,-6.208069,-0.791855
-6.114151,-6.208069,-0.791855
-5.860123,-5.491653,-0.800995
-5.860123,-5.491653,-0.800995
-7.476227,-4.647263,0.100967
-7.476227,-4.647263,0.100967
-7.732925,-4.360809,-0.263794
-7.732925,-4.360809,-0.263794
-7.541153,-4.250702,-0.819534
-7.541153,-4.250702,-0.819534
-7.233841,-6.360474,-0.419098
-7.233841,-6.360474,-0.419098
-7.233841,-6.360474,-0.419098
-5.631363,-7.535538,-1.129074
-5.603394,-7.855453,0.036484
-6.246078,-6.921677,0.087906
-5.468185,-6.993057,-0.101578
-5.068710,-4.302414,-1.113541
-5.766373,-4.479950,1.514069
-6.110748,-6.680756,-0.434158
-7.695328,-5.592209,-2.390182
-6.847626,-3.276810,1.474976
-7.077408,-3.499908,-1.994385
-6.918076,-3.948776,-0.786713
-9.642288,-5.826843,1.505768
-7.245743,-6.192612,-1.727783
-8.708893,-4.856689,-0.417847
-2.407135,-6.909897,-0.390259
-7.892288,-9.029846,3.391205
-10.067352,-8.360199,5.670258
-7.316879,-6.135834,4.631149
-5.747742,-6.177353,5.230927
-1.389236,-6.556732,6.378937
-0.285049,-6.726242,7.124557
1.557632,-6.325516,6.951370
1.921768,-5.123383,6.699615
3.008133,-4.709610,7.373978
2.747330,-4.625717,8.171631
2.484390,-4.269638,8.634674
