6.614000,-7.184000,0.342000
6.499000,-7.184000,0.342000
6.499000,-7.184000,0.342000
6.614000,-7.070000,0.000000
6.614000,-7.070000,0.000000
6.614000,-7.184000,-0.684000
6.614000,-7.184000,-0.684000
6.385000,-7.184000,-0.684000
6.385000,-7.184000,-0.684000
6.499000,-7.070000,-1.368000
6.499000,-7.070000,-1.368000
5.587000,-7.868000,-1.368000
5.587000,-7.868000,-1.368000
5.929000,-7.868000,-1.482000
5.929000,-7.868000,-1.482000
5.017000,-7.640000,-2.166000
5.017000,-7.640000,-2.166000
4.903000,-7.982000,-2.964000
4.903000,-7.982000,-2.964000
3.078000,-8.324000,-2.736000
3.078000,-8.324000,-2.736000
2.736000,-8.666000,-1.596000
2.736000,-8.666000,-1.596000
2.280000,-9.008000,-1.482000
2.280000,-9.008000,-1.482000
2.166000,-9.122000,-1.368000
2.166000,-9.122000,-1.368000
1.710000,-9.350000,-0.684000
1.710000,-9.350000,-0.684000
1.710000,-9.464000,0.114000
1.710000,-9.464000,0.114000
2.052000,-8.894000,1.254000
2.052000,-8.894000,1.254000
1.482000,-9.122000,2.736000
1.482000,-9.122000,2.736000
2.850000,-8.666000,2.736000
2.850000,-8.666000,2.736000
3.421000,-8.552000,2.622000
3.421000,-8.552000,2.622000
4.675000,-8.552000,2.964000
4.675000,-8.552000,2.964000
5.017000,-7.982000,2.052000
5.017000,-7.982000,2.052000
5.929000,-7.412000,1.368000
5.929000,-7.412000,1.368000
6.157000,-7.526000,0.798000
6.157000,-7.526000,0.798000
6.271000,-7.526000,-0.456000
6.271000,-7.526000,-0.456000
6.271000,-7.526000,-0.456000
5.587000,-7.070000,-1.824000
5.587000,-7.070000,-1.824000
5.815000,-7.868000,-1.596000
5.815000,-7.868000,-1.596000
5.245000,-7.982000,-2.736000
5.245000,-7.982000,-2.736000
4.333000,-8.324000,-2.736000
4.333000,-8.324000,-2.736000
3.192000,-8.210000,-3.535000
3.192000,-8.210000,-3.535000
3.307000,-8.552000,-2.394000
3.307000,-8.552000,-2.394000
2.736000,-8.438000,-2.850000
2.736000,-8.438000,-2.850000
1.710000,-9.236000,-1.026000
1.710000,-9.236000,-1.026000
1.596000,-9.692000,0.000000
1.596000,-9.692000,0.000000
1.596000,-9.236000,0.684000
1.596000,-9.236000,0.684000
2.166000,-8.780000,1.938000
2.166000,-8.780000,1.938000
3.763000,-8.780000,2.622000
3.763000,-8.780000,2.622000
4.675000,-8.780000,2.622000
4.675000,-8.780000,2.622000
3.877000,-8.096000,1.824000
3.877000,-8.096000,1.824000
5.473000,-7.754000,1.710000
5.473000,-7.754000,1.710000
5.929000,-7.526000,0.684000
5.929000,-7.526000,0.684000
6.271000,-7.754000,0.456000
6.271000,-7.754000,0.456000
6.385000,-7.640000,-1.368000
6.385000,-7.640000,-1.368000
5.245000,-7.412000,-2.166000
5.245000,-7.412000,-2.166000
5.017000,-7.640000,-1.938000
5.017000,-7.640000,-1.938000
4.219000,-8.210000,-3.307000
4.219000,-8.210000,-3.307000
3.192000,-8.210000,-2.736000
3.192000,-8.210000,-2.736000
2.280000,-8.666000,-2.166000
2.280000,-8.666000,-2.166000
2.622000,-9.350000,-1.938000
2.622000,-9.350000,-1.938000
2.052000,-9.350000,-0.684000
2.052000,-9.350000,-0.684000
1.140000,-9.692000,-0.228000
1.140000,-9.692000,-0.228000
1.596000,-9.008000,0.342000
1.596000,-9.008000,0.342000
2.736000,-8.894000,2.622000
2.736000,-8.894000,2.622000
2.736000,-8.894000,2.622000
2.736000,-8.894000,2.622000
3.877000,-8.096000,2.736000
